"raceId","driverId","circuitId","grid","finishingPosition","points","laps","raceDuration","rank","fastestLapSpeed","altitude","averagePitstopDuration","averageLapDuration","fastestLapDuration"
1016,20,7,1,"2",18,70,"5350742","5","209.677",13,23782,76367.7428571429,74875
1016,844,7,3,"3",15,70,"5351780","2","211.140",13,23732,76454,74356
1016,822,7,6,"4",13,70,"5398127","1","214.833",13,23725,77116.1,73078
1016,830,7,9,"5",10,70,"5404739","3","209.980",13,23426,77210.5571428571,74767
1017,1,34,1,"1",25,53,"5071198","2","226.717",432,30186,95682.9811320755,92764
1017,822,34,2,"2",18,53,"5089254","3","224.725",432,30412,96023.6603773585,93586
1017,844,34,3,"3",15,53,"5090183","4","224.146",432,30203,96041.1886792453,93828
1017,830,34,4,"4",12,53,"5106103","5","223.351",432,30118,96341.5660377358,94162
1017,20,34,7,"5",11,53,"5133994","1","226.775",432,30256,96867.8113207547,92740
1017,832,34,6,"6",8,53,"5166660","6","222.408",432,29920,97484.1509433962,94561
1018,830,70,2,"1",26,71,"4921822","1","230.378",678,21110,69321.4366197183,67475
1018,844,70,1,"2",18,71,"4924546","3","228.620",678,21878,69359.8028169014,67994
1018,822,70,3,"3",15,71,"4940782","7","226.716",678,22552,69588.4788732394,68565
1018,20,70,9,"4",12,71,"4941432","2","229.694",678,23743.5,69597.6338028169,67676
1018,1,70,4,"5",10,71,"4944627","5","228.432",678,30067,69642.6338028169,68050
1019,1,9,2,"1",26,52,"4868452","1","242.735",153,28905,93624.0769230769,87369
1019,822,9,1,"2",18,52,"4893380","2","242.633",153,28335,94103.4615384615,87406
1019,844,9,3,"3",15,52,"4898569","5","237.452",153,28453,94203.25,89313
1019,842,9,5,"4",12,52,"4903144","8","236.839",153,27905,94291.2307692308,89544
1019,830,9,4,"5",10,52,"4907910","4","237.561",153,27888.5,94382.8846153846,89272
1019,832,9,13,"6",8,52,"4922091","11","236.277",153,27980,94655.5961538462,89757
1019,817,9,7,"7",6,52,"4922853","9","236.628",153,28398.5,94670.25,89624
1019,8,9,12,"8",4,52,"4933992","14","235.551",153,28364,94884.4615384615,90034
1019,826,9,17,"9",2,52,"4935172","12","235.875",153,29094,94907.1538461538,89910
1019,807,9,10,"10",1,52,"4941185","13","235.773",153,28926,95022.7884615385,89949
1019,846,9,8,"11",0,52,"4942733","10","236.596",153,28097,95052.5576923077,89636
1019,848,9,9,"12",0,52,"4944069","15","233.378",153,28954,95078.25,90872
1019,840,9,18,"13",0,52,"4949538","6","237.248",153,29737,95183.4230769231,89390
1020,830,10,2,"1",26,64,"6271275","1","214.839",103,20371.8,97988.671875,76645
1020,20,10,20,"2",18,64,"6278608","2","214.423",103,20752.4,98103.25,76794
1020,826,10,14,"3",15,64,"6279580","6","211.900",103,22389.75,98118.4375,77708
1020,840,10,15,"4",12,64,"6280241","8","211.566",103,21308.4,98128.765625,77831
1020,832,10,7,"5",10,64,"6280858","9","211.538",103,21346,98138.40625,77841
1020,848,10,16,"6",8,64,"6281327","10","211.514",103,20935,98145.734375,77850
1020,154,10,6,"7",6,64,"6288113","7","211.797",103,22664.6,98251.765625,77746
1020,825,10,12,"8",4,64,"6290040","5","212.450",103,20834.8333333333,98281.875,77507
1020,1,10,1,"9",2,64,"6290942","12","208.935",103,21968.8,98295.96875,78811
1020,9,10,18,"10",1,64,"6296262","13","208.271",103,20811.6,98379.09375,79062
1020,847,10,17,"11",0,64,"6297679","3","212.510",103,20885.8,98401.234375,77485
1020,8,10,5,"12",0,64,"6313489","15","206.960",103,22908.75,98179.515625,79563
1020,841,10,11,"13",0,64,"6315124","14","207.646",103,22894.25,98205.0625,79300
1021,1,11,3,"1",25,70,"5703796","2","200.840",264,22135,81482.8,78528
1021,830,11,1,"2",19,70,"5721592","1","204.552",264,21434.5,81737.0285714286,77103
1021,20,11,5,"3",15,70,"5765229","4","197.673",264,24819,82360.4142857143,79786
1021,844,11,4,"4",12,70,"5769046","5","195.937",264,21575,82414.9428571429,80493
1022,844,13,1,"1",25,44,"5025710","4","236.390",401,22449,114220.681818182,106664
1022,1,13,3,"2",18,44,"5026691","3","236.577",401,23497,114242.977272727,106580
1022,822,13,4,"3",15,44,"5038295","2","236.832",401,22579,114506.704545455,106465
1022,20,13,2,"4",13,44,"5052132","1","236.957",401,22824.5,114821.181818182,106409
1022,848,13,17,"5",10,44,"5107035","5","234.537",401,22506,116068.977272727,107507
1022,815,13,7,"6",8,44,"5110158","13","231.790",401,23133,116139.954545455,108781
1022,826,13,19,"7",6,44,"5115367","7","233.157",401,22834,116258.340909091,108143
1022,807,13,12,"8",4,44,"5132349","9","232.714",401,23237.5,116644.295454545,108349
1022,842,13,13,"9",2,44,"5134878","17","229.848",401,22772,116701.772727273,109700
1022,840,13,16,"10",1,44,"5135548","10","232.697",401,24012,116717,108357
1023,844,14,1,"1",25,53,"4526665","4","251.235",162,23833,85408.7735849057,83009
1023,822,14,3,"2",18,53,"4527500","3","251.690",162,23700,85424.5283018868,82859
1023,1,14,2,"3",16,53,"4561864","1","255.014",162,23821.5,86072.9056603774,81779
1023,817,14,5,"4",12,53,"4572180","7","249.859",162,24320,86267.5471698113,83466
1023,807,14,6,"5",10,53,"4584830","8","249.337",162,24092,86506.2264150943,83641
1023,848,14,8,"6",8,53,"4585980","6","250.165",162,29830,86527.9245283019,83364
1023,815,14,18,"7",6,53,"4600467","9","248.953",162,25340,86801.2641509434,83770
1023,830,14,19,"8",4,53,"4601157","5","250.830",162,27757,86814.2830188679,83143
1024,20,15,3,"1",25,61,"7113667","5","173.916",18,29384,116617.491803279,104802
1024,844,15,1,"2",18,61,"7116308","4","174.047",18,29168,116660.786885246,104723
1024,830,15,4,"3",15,61,"7117488","8","173.298",18,28846,116680.131147541,105176
1024,1,15,2,"4",12,61,"7118275","7","173.730",18,28930,116693.032786885,104914
1024,822,15,5,"5",10,61,"7119786","2","176.046",18,29234,116717.803278689,103534
1024,848,15,6,"6",8,61,"7125330","9","173.159",18,28606,116808.68852459,105260
1024,846,15,9,"7",6,61,"7128436","11","172.412",18,30397,116859.606557377,105716
1024,842,15,11,"8",4,61,"7129214","13","172.326",18,32482,116872.360655738,105769
1024,807,15,8,"9",2,61,"7130385","12","172.333",18,29357.5,116891.557377049,105765
1024,841,15,10,"10",1,61,"7141522","10","172.553",18,29015,116910.196721311,105630
1024,154,15,17,"11",0,61,"7149103","16","171.507",18,36516,117198.409836066,106274
1024,832,15,7,"12",0,61,"7149641","15","172.001",18,30623,117207.229508197,105969
1024,840,15,16,"13",0,61,"7150086","6","173.760",18,32710,117214.524590164,104896
1024,817,15,20,"14",0,61,"7151327","14","172.088",18,30756,117234.868852459,105915
1024,826,15,14,"15",0,61,"7151845","3","174.634",18,31755,117243.360655738,104371
1024,9,15,19,"16",0,61,"7160691","18","170.674",18,29677,117388.37704918,106793
1024,825,15,13,"17",0,61,"7200189","1","178.168",18,30159.5,118035.885245902,102301
1025,1,71,2,"1",26,53,"5618992","1","219.847",2,29751,106018.716981132,95761
1025,822,71,4,"2",18,53,"5622821","3","218.580",2,29436,106090.962264151,96316
1025,844,71,1,"3",15,53,"5624204","2","218.860",2,29474.5,106117.056603774,96193
1025,830,71,9,"4",12,53,"5633202","5","217.180",2,29978,106286.830188679,96937
1025,848,71,0,"5",10,53,"5657340","4","217.573",2,29854,106742.264150943,96762
1025,832,71,5,"6",8,53,"5664881","6","214.780",2,30103,106884.547169811,98020
1025,815,71,11,"7",6,53,"5667720","7","214.730",2,30271,106938.113207547,98043
1025,846,71,7,"8",4,53,"5676741","11","214.166",2,29290,107108.320754717,98301
1025,825,71,13,"9",2,53,"5677771","8","214.539",2,30509,107033.41509434,98130
1025,807,71,6,"10",1,53,"5678833","12","213.692",2,32025,107147.79245283,98519
1025,840,71,14,"11",0,53,"5679813","15","213.493",2,30168,107166.283018868,98611
1025,826,71,19,"12",0,53,"5681488","9","214.325",2,30162,107197.886792453,98228
1025,8,71,15,"13",0,53,"5687902","13","213.541",2,30775,107318.905660377,98589
1025,842,71,16,"14",0,53,"5689068","14","213.504",2,29935,107340.905660377,98606
1025,841,71,12,"15",0,53,"5692338","16","213.309",2,34210,107402.603773585,98696
1026,822,22,3,"1",25,52,"4906755","4","227.571",45,23078.5,94360.6730769231,91862
1026,20,22,1,"2",18,52,"4920098","5","226.929",45,23622.5,94617.2692307692,92122
1026,1,22,4,"3",16,52,"4920613","1","229.770",45,23586.5,94627.1730769231,90983
1026,848,22,6,"4",12,52,"4966292","8","225.332",45,23327.5,95505.6153846154,92775
1026,832,22,7,"5",10,52,"4975856","12","223.434",45,23476,95689.5384615385,93563
1027,1,32,3,"1",25,71,"5808904","4","194.993",2227,22269,81815.5492957746,79461
1027,20,32,2,"2",18,71,"5810670","3","195.190",2227,21862,81840.4225352113,79381
1027,822,32,6,"3",15,71,"5812457","5","194.912",2227,22179,81865.5915492958,79494
1027,844,32,1,"4",13,71,"5815272","1","195.557",2227,23894,81905.2394366197,79232
1027,848,32,5,"5",10,71,"5830303","2","195.328",2227,22097.5,82116.9436619718,79325
1027,830,32,4,"6",8,71,"5877711","11","192.702",2227,24493,82784.661971831,80406
1027,815,32,11,"7",6,71,"5882723","12","192.512",2227,22357,82855.2535211268,80485
1027,817,32,13,"8",4,71,"5883828","9","193.327",2227,22345,82870.8169014085,80146
1031,822,70,1,"1",25,71,"5455739","2","229.758",678,19172,76841.3943661972,67657
1028,822,69,1,"1",25,56,"5635653","2","204.696",161,23985,100636.660714286,96957
1028,1,69,5,"2",18,56,"5639801","7","201.600",161,23943,100710.732142857,98446
1028,830,69,3,"3",15,56,"5640655","5","202.077",161,23580,100725.982142857,98214
1028,844,69,4,"4",13,56,"5687892","1","206.374",161,26500.5,101569.5,96169
1028,848,69,6,"5",10,56,"5713691","3","202.458",161,27006,102030.196428571,98029
1028,817,69,9,"6",8,56,"5726019","14","197.354",161,23751,102250.339285714,100564
1028,846,69,8,"7",6,56,"5726417","4","202.365",161,25227,102257.446428571,98074
1029,830,18,1,"1",25,71,"5594678","2","218.909",785,22689.3333333333,78798.2816901409,70862
1029,842,18,6,"2",18,71,"5600755","9","214.185",785,23253,78883.8732394366,72425
1029,832,18,20,"3",15,71,"5603574","16","212.039",785,22770,78923.5774647887,73158
1029,8,18,8,"4",12,71,"5604130","15","212.106",785,23652,78931.4084507042,73135
1029,841,18,12,"5",10,71,"5604879","14","212.440",785,23339.5,78941.9577464789,73020
1029,817,18,11,"6",8,71,"5605219","11","213.278",785,30125.5,78946.7464788732,72733
1029,1,18,3,"7",6,71,"5605817","3","218.232",785,23010,78884.7464788732,71082
1029,846,18,10,"8",4,71,"5605882","7","214.472",785,23368,78956.0845070423,72328
1029,815,18,15,"9",2,71,"5606207","12","212.965",785,23110.5,78960.661971831,72840
1029,826,18,16,"10",1,71,"5606609","8","214.304",785,23068.5,78966.323943662,72385
1029,825,18,9,"11",0,71,"5607410","17","211.738",785,23685,78977.6056338028,73262
1029,847,18,18,"12",0,71,"5608277","19","210.331",785,22713.3333333333,78989.8169014085,73752
1029,154,18,7,"13",0,71,"5608925","18","210.711",785,23623.5,78998.9436619718,73619
1029,848,18,5,"14",0,71,"5609605","4","218.217",785,23072,79008.5211267606,71087
1029,807,18,13,"15",0,71,"5612737","13","212.690",785,23229,78982.2112676056,72934
1030,1,24,1,"1",26,55,"5645715","1","201.387",3,22178,102649.363636364,99283
1030,830,24,2,"2",18,55,"5662487","5","197.731",3,21023,102954.309090909,101119
1030,844,24,3,"3",15,55,"5689150","4","199.064",3,21485.5,103439.090909091,100442
1030,822,24,20,"4",12,55,"5690094","2","200.515",3,21145,103456.254545455,99715
1030,20,24,4,"5",10,55,"5710072","3","199.688",3,23814.5,103819.490909091,100128
1030,848,24,5,"6",8,55,"5714920","8","195.603",3,22028,103907.636363636,102219
1031,844,70,7,"2",18,71,"5458439","4","228.933",678,21158.6666666667,76879.4225352113,67901
1031,846,70,3,"3",16,71,"5461230","1","230.378",678,21240.3333333333,76918.7323943662,67475
1031,1,70,5,"4",12,71,"5461428","3","229.572",678,19107.5,76851.0985915493,67712
1031,832,70,8,"5",10,71,"5464642","5","228.687",678,21898.6666666667,76966.7887323944,67974
1031,815,70,6,"6",8,71,"5470831","6","227.579",678,19464.5,76983.5352112676,68305
1031,842,70,12,"7",6,71,"5472421","11","225.205",678,21188.5,77076.3521126761,69025
1031,839,70,14,"8",4,71,"5473195","10","225.509",678,20654.5,77087.2535211268,68932
1031,841,70,18,"9",2,71,"5476885","9","225.954",678,22045.6666666667,77139.2253521127,68796
1031,20,70,11,"10",1,71,"5480284","8","226.524",678,21433,77187.0985915493,68623
1031,849,70,20,"11",0,71,"5487389","16","223.146",678,21154.6666666667,77287.1690140845,69662
1032,1,70,1,"1",25,71,"4970683","3","232.989",678,21729,70009.6197183099,66719
1032,822,70,4,"2",18,71,"4984402","7","230.177",678,21376,70202.8450704225,67534
1032,830,70,2,"3",15,71,"5004381","2","235.010",678,21014,70484.2394366197,66145
1032,848,70,6,"4",12,71,"5015083","6","230.981",678,21505,70634.9718309859,67299
1032,846,70,9,"5",10,71,"5032153","5","231.345",678,22406,70875.3943661972,67193
1032,815,70,17,"6",8,71,"5033070","4","231.362",678,22761,70888.3098591549,67188
1032,840,70,12,"7",6,71,"5033136","10","229.162",678,22118,70889.2394366197,67833
1032,817,70,8,"8",4,71,"5033274","9","229.166",678,21603,70891.1830985915,67832
1033,1,11,1,"1",26,70,"5772473","1","205.823",264,22336.6666666667,82463.9,76627
1033,830,11,7,"2",18,70,"5781175","4","199.176",264,21398.5,82588.2142857143,79184
1033,822,11,2,"3",15,70,"5781925","2","203.072",264,21707.3333333333,82598.9285714286,77665
1033,840,11,3,"4",12,70,"5830052","3","199.708",264,22557.3333333333,83286.4571428571,78973
1033,848,11,13,"5",10,70,"5850789","5","198.534",264,22610,83582.7,79440
1034,1,9,1,"1",25,52,"5281283","3","237.652",153,28805,101563.134615385,89238
1034,830,9,3,"2",19,52,"5287139","1","243.494",153,28240.5,101675.75,87097
1034,844,9,4,"3",15,52,"5299757","9","236.130",153,29520,101918.403846154,89813
1034,817,9,8,"4",12,52,"5300933","5","237.004",153,29559,101941.019230769,89482
1034,846,9,5,"5",10,52,"5303560","12","235.488",153,30289,101991.538461538,90058
1034,839,9,9,"6",8,52,"5308220","6","236.980",153,30768,102081.153846154,89491
1034,842,9,11,"7",6,52,"5312471","7","236.684",153,29414,102162.903846154,89603
1034,848,9,12,"8",4,52,"5313953","2","239.123",153,31071,102191.403846154,88689
1034,840,9,6,"9",2,52,"5318594","13","234.402",153,28716,102280.653846154,90475
1034,20,9,10,"10",1,52,"5323140","15","234.242",153,29439,102368.076923077,90537
1034,822,9,2,"11",0,52,"5323450","4","237.580",153,32086.5,102374.038461538,89265
1034,847,9,20,"12",0,52,"5333287","16","233.404",153,29302,102563.211538462,90862
1034,832,9,7,"13",0,52,"5334653","10","235.776",153,32382.5,102589.480769231,89948
1034,841,9,15,"14",0,52,"5335488","17","233.109",153,28355,102509.384615385,90977
1034,849,9,18,"15",0,52,"5335832","14","234.335",153,31371,102612.153846154,90501
1034,154,9,17,"16",0,52,"5336333","8","236.212",153,33816,102621.788461538,89782
1035,830,9,4,"1",25,52,"4781993","2","237.049",153,29050.5,91961.4038461538,89465
1035,1,9,2,"2",19,52,"4793319","1","239.766",153,28904,92179.2115384615,88451
1035,822,9,1,"3",15,52,"4801224","4","236.256",153,28298,92331.2307692308,89765
1035,844,9,8,"4",12,52,"4811282","8","234.203",153,29419,92524.6538461538,90552
1035,848,9,9,"5",10,52,"4821139","3","237.017",153,28137.5,92714.2115384615,89477
1035,840,9,6,"6",8,52,"4824531","15","233.365",153,28104.5,92779.4423076923,90877
1035,807,9,3,"7",6,52,"4837944","6","235.412",153,28701,93037.3846153846,90087
1035,839,9,14,"8",4,52,"4846766","10","234.144",153,28093,93207.0384615385,90575
1035,846,9,10,"9",2,52,"4847537","11","233.826",153,28411.5,93221.8653846154,90698
1035,826,9,16,"10",1,52,"4851662","12","233.723",153,28200.5,93301.1923076923,90738
1035,842,9,7,"11",0,52,"4852635","7","235.399",153,28331,93319.9038461538,90092
1035,20,9,11,"12",0,52,"4855363","13","233.602",153,28259.5,93372.3653846154,90785
1035,832,9,12,"13",0,52,"4856063","9","234.193",153,32318,93385.8269230769,90556
1036,1,4,1,"1",25,66,"5505279","2","209.942",109,22615,83413.3181818182,79822
1036,830,4,3,"2",18,66,"5529456","4","205.677",109,21566.5,83779.6363636364,81477
1036,822,4,2,"3",16,66,"5550031","1","214.343",109,22353.3333333333,84091.3787878788,78183
1037,1,13,1,"1",25,44,"5048761","2","233.990",401,23298,114744.568181818,107758
1037,822,13,2,"2",18,44,"5057209","5","233.503",401,25548,114936.568181818,107983
1037,830,13,3,"3",15,44,"5064216","8","232.809",401,23314,115095.818181818,108305
1037,817,13,4,"4",13,44,"5067638","1","234.589",401,23586,115173.590909091,107483
1037,839,13,6,"5",10,44,"5089411","10","232.305",401,24305,115668.431818182,108540
1037,848,13,5,"6",8,44,"5091473","12","231.886",401,22738,115715.295454545,108736
1037,846,13,10,"7",6,44,"5092535","11","232.279",401,23046,115739.431818182,108552
1037,842,13,12,"8",4,44,"5096132","3","233.815",401,22681,115821.181818182,107839
1037,840,13,9,"9",2,44,"5101364","13","231.036",401,23689,115940.090909091,109136
1037,815,13,8,"10",1,44,"5101940","9","232.628",401,23175,115953.181818182,108389
1037,826,13,11,"11",0,44,"5118961","15","229.572",401,23769,116340.022727273,109832
1037,8,13,16,"12",0,44,"5120265","14","229.593",401,22960,116369.659090909,109822
1037,20,13,14,"13",0,44,"5121655","16","229.309",401,22982,116401.25,109958
1037,844,13,13,"14",0,44,"5123681","4","233.813",401,27889,116447.295454545,107840
1037,154,13,17,"15",0,44,"5125554","17","229.184",401,23636,116489.863636364,110018
1037,849,13,19,"16",0,44,"5126556","6","233.362",401,23504.5,116512.636363636,108048
1037,825,13,20,"17",0,44,"5134301","7","233.287",401,25247.5,116688.659090909,108083
1038,842,14,10,"1",25,53,"6426056","6","248.162",162,771987.5,121246.339622642,84037
1038,832,14,3,"2",18,53,"6426471","2","248.620",162,773383.5,121254.169811321,83882
1038,840,14,8,"3",15,53,"6429414","3","248.576",162,1517308,121309.698113208,83897
1038,846,14,6,"4",12,53,"6432056","7","247.587",162,773310.5,121359.547169811,84232
1038,822,14,2,"5",10,53,"6433164","5","248.386",162,773337,121380.452830189,83961
1038,817,14,7,"6",8,53,"6434447","4","248.573",162,774567.5,121404.660377358,83898
1038,1,14,1,"7",7,53,"6443301","1","252.033",162,524392.666666667,121571.716981132,82746
1038,839,14,12,"8",4,53,"6444747","11","246.831",162,774256.5,121599,84490
1038,826,14,11,"9",2,53,"6448264","10","246.863",162,775029.5,121665.358490566,84479
1038,815,14,4,"10",1,53,"6449280","8","247.282",162,775841,121684.528301887,84336
1038,849,14,20,"11",0,53,"6458932","16","245.353",162,774732.5,121866.641509434,84999
1038,154,14,16,"12",0,53,"6461220","12","245.972",162,778062,121909.811320755,84785
1038,8,14,14,"13",0,53,"6462368","13","245.827",162,772719.5,121931.471698113,84835
1038,847,14,19,"14",0,53,"6462649","9","247.033",162,776593.5,121936.773584906,84421
1038,848,14,9,"15",0,53,"6463589","15","245.564",162,778954,121954.509433962,84926
1038,841,14,18,"16",0,53,"6481255","14","245.766",162,525767.666666667,122287.830188679,84856
1039,1,76,1,"1",26,59,"8375060","1","239.518",255,560077.6,141950.169491525,78833
1039,822,76,2,"2",18,59,"8379940","2","237.712",255,560456.4,142032.881355932,79432
1039,848,76,4,"3",15,59,"8383124","3","235.909",255,560790.8,142086.847457627,80039
1039,817,76,8,"4",12,59,"8385477","4","234.774",255,560801,142126.728813559,80426
1039,815,76,7,"5",10,59,"8390710","5","234.175",255,560976,142215.423728814,80632
1039,846,76,11,"6",8,59,"8393943","7","232.542",255,561057.4,142270.220338983,81198
1039,826,76,12,"7",6,59,"8396816","10","231.800",255,559912.4,142318.915254237,81458
1039,844,76,5,"8",4,59,"8403405","9","232.453",255,557273.6,142430.593220339,81229
1039,8,76,13,"9",2,59,"8404830","6","232.640",255,456894.833333333,142370,81164
1039,20,76,14,"10",1,59,"8405043","8","232.531",255,468781,142458.355932203,81202
1039,847,76,18,"11",0,59,"8407464","11","231.269",255,556337,142499.389830508,81645
1039,154,76,15,"12",0,59,"8417096","13","229.532",255,541003.4,142662.644067797,82263
1040,822,71,3,"1",26,53,"5640364","1","216.972",2,29750,106421.962264151,97030
1040,830,71,2,"2",18,53,"5648093","3","216.298",2,28748,106567.79245283,97332
1040,1,71,1,"3",15,53,"5663093","7","214.660",2,41352,106850.811320755,98075
1040,815,71,4,"4",12,53,"5670922","8","214.515",2,29602,106998.528301887,98141
1040,817,71,5,"5",10,53,"5692429","6","215.074",2,30112,107309.981132075,97886
1040,844,71,10,"6",8,53,"5702550","11","212.540",2,30261,107595.283018868,99053
1040,839,71,7,"7",6,53,"5708370","13","212.191",2,30068,107705.094339623,99216
1040,826,71,11,"8",4,53,"5709104","12","212.369",2,29662,107718.943396226,99133
1040,842,71,9,"9",2,53,"5730130","2","216.523",2,29589.5,108115.660377358,97231
1040,848,71,15,"10",1,53,"5738224","9","214.001",2,30161,108174.037735849,98377
1041,1,20,2,"1",25,60,"5749641","2","210.253",578,23581.5,95827.35,88145
1041,830,20,3,"2",19,60,"5754111","1","210.267",578,22337,95901.85,88139
1041,817,20,6,"3",15,60,"5764254","3","206.876",578,22344.5,96070.9,89584
1041,815,20,9,"4",12,60,"5765711","4","206.608",578,22746,96095.1833333333,89700
1041,832,20,10,"5",10,60,"5771546","6","205.625",578,22572,96192.4333333333,90129
1041,842,20,12,"6",8,60,"5772407","5","205.668",578,22771,96206.7833333333,90110
1041,844,20,4,"7",6,60,"5780455","10","204.303",578,22835.5,96340.9166666667,90712
1041,807,20,20,"8",4,60,"5782237","11","204.256",578,22693,96370.6166666667,90733
1041,154,20,16,"9",2,60,"5788722","14","202.407",578,23635,96478.7,91562
1041,841,20,14,"10",1,60,"5789676","12","203.861",578,22627,96494.6,90909
1041,20,20,11,"11",0,60,"5790451","7","204.990",578,23491,96507.5166666667,90408
1041,8,20,19,"12",0,60,"5791117","9","204.755",578,27940.5,96518.6166666667,90512
1041,825,20,15,"13",0,60,"5799226","8","204.881",578,23065,96653.7666666667,90456
1041,849,20,18,"14",0,60,"5804090","13","202.816",578,24400,96734.8333333333,91377
1041,826,20,13,"15",0,60,"5805229","16","200.975",578,26676.5,96753.8166666667,92214
1042,1,75,1,"1",26,66,"5396828","1","212.708",108,27162,81770.1212121212,78750
1042,822,75,2,"2",18,66,"5422420","2","211.113",108,26512,82157.8787878788,79345
1042,830,75,3,"3",15,66,"5431336","4","209.767",108,26394,82292.9696969697,79854
1042,844,75,4,"4",12,66,"5462140","7","208.322",108,26940,82759.696969697,80408
1043,1,21,2,"1",26,63,"5312430","1","234.121",37,30653.5,84324.2857142857,75484
1043,822,21,1,"2",18,63,"5318213","2","232.831",37,29864.5,84416.0793650794,75902
1043,817,21,5,"3",15,63,"5326750","4","227.878",37,30204,84551.5873015873,77552
1043,826,21,8,"4",12,63,"5327571","6","227.543",37,30043,84564.6190476191,77666
1043,844,21,7,"5",10,63,"5331541","12","226.067",37,30243,84627.6349206349,78173
1043,815,21,11,"6",8,63,"5332082","9","226.325",37,30270,84636.2222222222,78084
1043,832,21,10,"7",6,63,"5332660","11","226.226",37,30282,84645.3968253968,78118
1043,846,21,9,"8",4,63,"5333561","8","226.368",37,29943,84659.6984126984,78069
1043,8,21,18,"9",2,63,"5334654","10","226.313",37,29863,84677.0476190476,78088
1043,841,21,20,"10",1,63,"5338828","15","224.286",37,29745,84743.3015873016,78794
1043,849,21,19,"11",0,63,"5339565","14","224.499",37,29892,84755,78719
1043,20,21,14,"12",0,63,"5340883","7","227.248",37,35215.5,84775.9206349206,77767
1043,840,21,15,"13",0,63,"5341593","13","225.528",37,34461.6666666667,84787.1904761905,78360
1043,154,21,16,"14",0,63,"5345365","17","224.206",37,30810.5,84767.6984126984,78822
1043,848,21,6,"15",0,63,"5369714","3","231.991",37,29661,85233.5555555556,76177
1044,1,5,6,"1",25,58,"6139313","6","193.302",130,23860,105850.224137931,99413
1044,815,5,3,"2",18,58,"6170946","12","191.417",130,25163,106395.620689655,100392
1044,20,5,11,"3",15,58,"6171273","8","192.819",130,24711.5,106401.25862069,99662
1044,844,5,12,"4",12,58,"6173171","11","192.242",130,23981,106433.982758621,99961
1044,832,5,15,"5",10,58,"6173676","4","194.592",130,23723.5,106442.689655172,98754
1044,830,5,2,"6",8,58,"6184186","3","195.231",130,23187,106623.896551724,98431
1044,848,5,4,"7",6,58,"6185797","5","193.915",130,22546,106651.672413793,99099
1044,846,5,14,"8",5,58,"6200572","1","198.508",130,23185,106906.413793103,96806
1044,840,5,1,"9",2,58,"6211666","10","192.319",130,23690,107097.689655172,99921
1044,817,5,5,"10",1,58,"6234773","13","190.875",130,23339,107496.086206897,100677
1045,1,3,1,"1",25,57,"10787515","3","209.803",7,404128.333333333,126096.754385965,92864
1045,830,3,3,"2",19,57,"10788769","1","211.741",7,310001.75,126118.754385965,92014
1045,848,3,4,"3",15,57,"10795520","10","207.967",7,403209,126237.192982456,93684
1045,846,3,9,"4",12,57,"10798852","7","208.180",7,401081,126295.649122807,93588
1045,832,3,15,"5",10,57,"10799302","5","208.575",7,402434.666666667,126303.543859649,93411
1045,842,3,8,"6",8,57,"10799457","16","205.482",7,592433.5,126306.263157895,94817
1045,817,3,6,"7",6,57,"10806883","2","209.887",7,403052,126436.543859649,92827
1045,822,3,2,"8",4,57,"10807195","4","208.706",7,308387.5,126442.01754386,93352
1045,839,3,7,"9",2,57,"10810318","13","206.490",7,403425.333333333,126496.807017544,94354
1046,815,3,5,"1",25,87,"5475114","3","224.599",7,24360.5,62932.3448275862,56789
1046,839,3,11,"2",18,87,"5485632","12","222.402",7,24414,63053.2413793103,57350
1046,840,3,10,"3",15,87,"5486983","14","222.255",7,24684,63068.7701149425,57388
1046,832,3,8,"4",12,87,"5487694","9","223.122",7,24507.5,63076.9425287356,57165
1046,817,3,7,"5",10,87,"5488444","6","223.850",7,24584.5,63085.5632183908,56979
1046,848,3,12,"6",8,87,"5488956","8","223.548",7,23759.5,63091.4482758621,57056
1046,826,3,6,"7",6,87,"5489648","7","223.764",7,24166.5,63099.4022988506,57001
1046,822,3,1,"8",4,87,"5490503","2","225.497",7,38713,63109.2298850575,56563
1046,847,3,2,"9",3,87,"5493670","1","230.214",7,25608,63145.632183908,55404
1046,846,3,19,"10",1,87,"5494655","11","222.713",7,24565,63156.9540229885,57270
1046,842,3,9,"11",0,87,"5495641","10","222.908",7,24827,63168.2873563218,57220
1046,20,3,13,"12",0,87,"5497725","5","224.141",7,26368.3333333333,63192.2413793103,56905
1046,841,3,14,"13",0,87,"5499225","4","224.212",7,24680.5,63209.4827586207,56887
1046,8,3,18,"14",0,87,"5501267","13","222.305",7,25868.3333333333,63232.9540229885,57375
1046,825,3,15,"15",0,87,"5507484","16","221.760",7,25470,63304.4137931034,57516
1046,851,3,17,"16",0,87,"5508788","15","222.240",7,30193,63319.4022988506,57392
1046,850,3,20,"17",0,87,"5511972","17","220.892",7,26618,63356,57742
1047,830,24,1,"1",25,55,"5788645","2","198.046",3,21289,105248.090909091,100958
1047,822,24,2,"2",18,55,"5804621","3","197.707",3,21587,105538.563636364,101131
1047,1,24,3,"3",15,55,"5807060","5","197.144",3,22406,105582.909090909,101420
1047,848,24,5,"4",12,55,"5808632","4","197.520",3,21508,105611.490909091,101227
1047,846,24,4,"5",10,55,"5849374","12","196.092",3,21840,106352.3,101964
1047,832,24,6,"6",8,55,"5854307","11","196.125",3,22140,106441.9,101947
